405.51	0.57746
419.45	0.54225
440.58	0.52113
464.74	0.52817
479.1	0.55282
497.69	0.57394
503.56	0.60211
520.76	0.62676
542.13	0.64085
564.9	0.65141
584.84	0.66197
604.72	0.66549
621.97	0.69718
634.93	0.72535
647.87	0.75
662.28	0.78169
678.06	0.80634
705.16	0.82746
723.8	0.85563
745.28	0.8838
768.12	0.90493
782.48	0.92958
799.65	0.9507
