407.82	0.89867
434.42	0.9024
459.56	0.89563
483.35	0.89933
507.17	0.90653
532.31	0.89976
550.49	0.89992
593.83	0.8968
613.31	0.87949
635.53	0.85171
649.33	0.81686
663	0.76104
675.18	0.68772
683.16	0.61436
691.2	0.5515
700.62	0.48515
714.21	0.41533
727.85	0.35252
750.07	0.32474
780.68	0.29703
810.05	0.29729
